sqft_living,city_Seattle,sqft_lot,sqft_above,city_Bellevue,yr_built,house_age,city_Redmond,since_renovation,bathrooms,city_Kirkland,view,city_Issaquah,statezip_WA 98178,city_Auburn,city_Kent,city_Federal Way,statezip_WA 98040,sqft_basement,city_Renton,log_price
3488.0,0.0,9614.0,3488.0,0.0,1998.0,16.0,1.0,8.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.610943392223
1890.0,0.0,9466.0,1890.0,1.0,1987.0,27.0,0.0,14.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.878485357125662
2030.0,1.0,8120.0,2030.0,0.0,1950.0,64.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.201060103706629
1380.0,0.0,7350.0,990.0,0.0,1981.0,33.0,0.0,1.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,12.180754837545884
3660.0,1.0,5800.0,3360.0,0.0,1909.0,105.0,0.0,19.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,14.224967687341977
1870.0,0.0,3230.0,1870.0,0.0,1997.0,17.0,0.0,17.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.572103684392932
2080.0,0.0,12007.0,1220.0,0.0,1979.0,35.0,0.0,35.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,0.0,12.999065161059836
2450.0,0.0,14803.0,2450.0,0.0,1988.0,26.0,0.0,26.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.336538835312188
2750.0,1.0,6180.0,1500.0,0.0,1948.0,66.0,0.0,66.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.0,13.36138027787483
1240.0,1.0,4842.0,1240.0,0.0,1916.0,98.0,0.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.254862809699606
1900.0,0.0,7604.0,1900.0,0.0,1990.0,24.0,0.0,5.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1470559899947
2540.0,0.0,6093.0,2540.0,0.0,1999.0,15.0,0.0,15.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.248114582709889
2100.0,0.0,10362.0,1510.0,0.0,1998.0,16.0,0.0,8.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,0.0,13.17115354157376
1790.0,1.0,2250.0,840.0,0.0,1909.0,105.0,0.0,25.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,13.071070083016778
1170.0,0.0,7258.0,1170.0,0.0,1984.0,30.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.429216196844383
1060.0,0.0,9126.0,1060.0,0.0,1956.0,58.0,0.0,58.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.301382825334498
1930.0,1.0,6120.0,1930.0,0.0,1941.0,73.0,0.0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.345834587905333
1540.0,0.0,7947.0,1120.0,0.0,1961.0,53.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,12.862296471985522
2876.0,0.0,13927.0,1970.0,0.0,1973.0,41.0,0.0,41.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,906.0,0.0,13.704578997256993
2150.0,0.0,7484.0,2150.0,0.0,1988.0,26.0,0.0,14.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.816517334324876
1140.0,1.0,5500.0,1140.0,0.0,1947.0,67.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.428816116823043
980.0,0.0,7790.0,980.0,0.0,1969.0,45.0,0.0,45.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.765688433465597
1230.0,0.0,13056.0,1230.0,0.0,1962.0,52.0,0.0,52.0,1.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.072541252905651
1390.0,1.0,10905.0,860.0,0.0,1957.0,57.0,0.0,14.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,12.506177237980511
2380.0,1.0,6250.0,1670.0,0.0,1997.0,17.0,0.0,17.0,3.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,13.112313041550827
3690.0,0.0,7200.0,3690.0,0.0,2007.0,7.0,0.0,7.0,3.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.27293540500315
1250.0,0.0,9126.0,1250.0,0.0,1969.0,45.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.706847933442663
2290.0,1.0,6120.0,2170.0,0.0,1926.0,88.0,0.0,21.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,13.818506066944073
790.0,1.0,5240.0,790.0,0.0,1925.0,89.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.610870864650634
2720.0,0.0,6014.0,2720.0,0.0,2002.0,12.0,0.0,12.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.6112043647371
2550.0,0.0,8632.0,1700.0,0.0,1972.0,42.0,0.0,12.0,2.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,0.0,13.445895102749807
1080.0,0.0,3899.0,1080.0,0.0,1972.0,42.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.180754837545884
2470.0,0.0,9620.0,1570.0,0.0,1962.0,52.0,0.0,52.0,1.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,12.911642346088676
850.0,1.0,7710.0,550.0,0.0,1909.0,105.0,0.0,26.0,0.75,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,12.793859310432293
1990.0,0.0,8991.0,1570.0,0.0,1969.0,45.0,0.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,420.0,0.0,12.455858127790805
1800.0,0.0,10500.0,1800.0,0.0,1995.0,19.0,0.0,19.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.714395139078047
1020.0,1.0,7874.0,1020.0,0.0,1956.0,58.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.292250341771226
2910.0,0.0,5776.0,2910.0,0.0,1998.0,16.0,0.0,8.0,2.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.286181462633724
1060.0,0.0,9039.0,1060.0,0.0,1973.0,41.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.449018824140563
2340.0,0.0,6420.0,1590.0,0.0,1964.0,50.0,0.0,14.0,2.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,13.413165577192354
1800.0,0.0,5453.0,1050.0,0.0,2002.0,12.0,0.0,12.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,1.0,12.74984936943585
1660.0,1.0,6150.0,850.0,0.0,1945.0,69.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,0.0,13.021437458814368
1030.0,1.0,4841.0,920.0,0.0,1939.0,75.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,13.190022025878143
2790.0,0.0,5420.0,1130.0,0.0,1963.0,51.0,0.0,1.0,3.25,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1660.0,0.0,13.785051350479566
1150.0,1.0,3000.0,1150.0,0.0,1906.0,108.0,0.0,108.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.971540487669746
3290.0,0.0,11446.0,3290.0,0.0,1992.0,22.0,0.0,22.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.16158409055761
1200.0,1.0,4000.0,1070.0,0.0,1940.0,74.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,13.017002861746503
2160.0,0.0,8005.0,2160.0,0.0,1993.0,21.0,0.0,21.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.301382825334498
1450.0,1.0,4000.0,950.0,0.0,1948.0,66.0,0.0,66.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,13.17115354157376
3240.0,1.0,3600.0,2060.0,0.0,2008.0,6.0,0.0,6.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,0.0,14.01436141670944
1470.0,1.0,1691.0,1000.0,0.0,2007.0,7.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,13.199324418540456
2360.0,0.0,5226.0,2360.0,0.0,2001.0,13.0,0.0,13.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.304684934198283
2230.0,0.0,9053.0,2230.0,1.0,1987.0,27.0,0.0,27.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.304684934198283
1445.0,0.0,1471.0,1300.0,0.0,2003.0,11.0,0.0,11.0,2.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,12.873899453999977
2380.0,1.0,6000.0,1320.0,0.0,1935.0,79.0,0.0,40.0,1.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1060.0,0.0,12.560244459250788
2830.0,0.0,13059.0,2830.0,0.0,1998.0,16.0,0.0,8.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51979631381523
2000.0,0.0,9000.0,2000.0,0.0,1978.0,36.0,0.0,14.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.672911898413817
2020.0,0.0,3600.0,2020.0,0.0,1998.0,16.0,0.0,8.0,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.228523573232719
2030.0,0.0,6326.0,2030.0,0.0,1993.0,21.0,0.0,21.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.524526376648708
2550.0,0.0,11160.0,2550.0,0.0,1994.0,20.0,0.0,20.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.971540487669746
970.0,1.0,13700.0,970.0,0.0,1949.0,65.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.611537753638338
1540.0,0.0,12446.0,1540.0,0.0,1967.0,47.0,0.0,47.0,1.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.890305208700545
2780.0,1.0,7875.0,2780.0,0.0,2006.0,8.0,0.0,8.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.458835614025542
2220.0,0.0,8797.0,2220.0,0.0,1977.0,37.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.468436909997665
2350.0,0.0,13402.0,1670.0,0.0,1994.0,20.0,0.0,20.0,3.5,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,13.39239051461739
1440.0,0.0,4421.0,1440.0,0.0,2007.0,7.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.93313804429358
2220.0,1.0,4228.0,2220.0,0.0,2014.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.721855959615393
3880.0,0.0,13095.0,3700.0,0.0,2009.0,5.0,0.0,5.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,13.845069360205818
3810.0,0.0,8519.0,2680.0,0.0,2007.0,7.0,0.0,7.0,3.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,0.0,13.937728190688523
1960.0,0.0,1168.0,1600.0,0.0,2007.0,7.0,0.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,13.228523573232719
1530.0,1.0,1131.0,1530.0,0.0,2009.0,5.0,0.0,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.793859310432293
1750.0,0.0,7208.0,1750.0,0.0,1994.0,20.0,0.0,20.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.688498794774466
1170.0,0.0,14149.0,880.0,0.0,1962.0,52.0,0.0,52.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,12.524526376648708
870.0,0.0,5330.0,870.0,0.0,1969.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.100712129872347
2930.0,0.0,18199.0,2930.0,0.0,1998.0,16.0,0.0,8.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.526494262499357
3160.0,0.0,12824.0,1820.0,1.0,1966.0,48.0,0.0,48.0,2.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.0,0.0,14.28551418721001
800.0,1.0,3330.0,800.0,0.0,1918.0,96.0,0.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.83067328355501
2350.0,0.0,8001.0,2350.0,1.0,1987.0,27.0,0.0,27.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.554145793829866
1060.0,0.0,16470.0,1060.0,0.0,1977.0,37.0,0.0,10.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.782686009834167
2060.0,0.0,12558.0,1350.0,0.0,1984.0,30.0,1.0,30.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,13.345506928718539
1560.0,1.0,1750.0,780.0,0.0,1904.0,110.0,0.0,110.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,13.111100185125618
1660.0,1.0,4800.0,1660.0,0.0,1907.0,107.0,0.0,31.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.738953435242118
1650.0,1.0,5100.0,1040.0,0.0,1908.0,106.0,0.0,106.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,13.304684934198283
3220.0,0.0,8936.0,2450.0,0.0,1990.0,24.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,770.0,0.0,12.971540487669746
2320.0,0.0,7500.0,2320.0,0.0,1976.0,38.0,0.0,38.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.634603026569334
2750.0,0.0,14982.0,1720.0,0.0,1981.0,33.0,0.0,1.0,2.75,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,13.312487746261304
910.0,1.0,6000.0,910.0,0.0,1956.0,58.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.300928176542852
840.0,1.0,867.0,840.0,0.0,2005.0,9.0,0.0,9.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.506177237980511
1470.0,1.0,1578.0,1090.0,0.0,2007.0,7.0,0.0,7.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,12.976180867226248
2040.0,0.0,10812.0,2040.0,0.0,1943.0,71.0,0.0,71.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.611537753638338
1100.0,0.0,4046.0,1100.0,0.0,1922.0,92.0,0.0,92.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.796633237315017
940.0,0.0,8532.0,940.0,0.0,1959.0,55.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.429016176841717
1110.0,0.0,10500.0,1110.0,0.0,1978.0,36.0,0.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.676076274775909
2200.0,1.0,8100.0,1400.0,0.0,1942.0,72.0,0.0,72.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,12.628067055589549
740.0,1.0,11250.0,740.0,0.0,1938.0,76.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.370527200495705
2740.0,1.0,8520.0,1370.0,0.0,1954.0,60.0,0.0,9.0,1.75,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.0,0.0,13.395439297466748
1250.0,0.0,7300.0,1250.0,1.0,1956.0,58.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.86099861326992
3140.0,0.0,8060.0,3140.0,0.0,1991.0,23.0,0.0,23.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.873773804758644
820.0,1.0,10270.0,820.0,0.0,1954.0,60.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.918390573078392
2570.0,0.0,7264.0,1720.0,0.0,1998.0,16.0,0.0,8.0,2.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,850.0,0.0,12.447056114972714
2350.0,0.0,8140.0,1430.0,1.0,1977.0,37.0,0.0,37.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,0.0,13.226723392728571
3600.0,0.0,9200.0,2100.0,1.0,1976.0,38.0,0.0,22.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,13.8878312195439
1580.0,0.0,8000.0,1040.0,0.0,1967.0,47.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,540.0,0.0,12.409013489526863
1070.0,1.0,5824.0,1070.0,0.0,1949.0,65.0,0.0,65.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.675920012567607
1070.0,1.0,6109.0,1070.0,0.0,1951.0,63.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.727838209334498
1640.0,1.0,5000.0,1640.0,0.0,1907.0,107.0,0.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.106233995474446
2890.0,0.0,12130.0,2830.0,0.0,1987.0,27.0,0.0,27.0,2.75,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,13.972514306773938
1220.0,0.0,7876.0,1220.0,0.0,1966.0,48.0,0.0,51.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.761623038075673
1400.0,0.0,4500.0,900.0,0.0,1922.0,92.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1.0,12.100712129872347
1040.0,1.0,6250.0,1040.0,0.0,1942.0,72.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.89921982609012
980.0,0.0,10640.0,980.0,0.0,1978.0,36.0,0.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.594730635321957
3340.0,0.0,10890.0,2240.0,0.0,1963.0,51.0,1.0,14.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,13.721199878493033
1900.0,1.0,1612.0,1430.0,0.0,2008.0,6.0,0.0,6.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,12.97502278950562
1740.0,0.0,7292.0,1020.0,0.0,1962.0,52.0,0.0,11.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,12.100712129872347
2000.0,1.0,3207.0,1100.0,0.0,1916.0,98.0,0.0,98.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,13.425426551894413
1610.0,1.0,7200.0,1090.0,0.0,1973.0,41.0,0.0,1.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,0.0,13.981448635507705
3240.0,0.0,13978.0,1860.0,0.0,1977.0,37.0,0.0,10.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,0.0,13.3624820329245
2230.0,0.0,9600.0,1320.0,0.0,1978.0,36.0,0.0,36.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,0.0,13.085699393032737
1160.0,1.0,2174.0,1160.0,0.0,1998.0,16.0,0.0,8.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.031719258385396
2410.0,1.0,6000.0,1410.0,0.0,1950.0,64.0,0.0,64.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,13.5985975564007
590.0,0.0,10945.0,590.0,0.0,1983.0,31.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.894207284266574
2600.0,0.0,17388.0,2600.0,0.0,1996.0,18.0,0.0,18.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.407542319637992
2170.0,0.0,8240.0,1370.0,0.0,1968.0,46.0,1.0,46.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,13.292106151991423
2080.0,1.0,4000.0,2080.0,0.0,1912.0,102.0,0.0,14.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.753635154246187
2860.0,0.0,12394.0,2860.0,0.0,1999.0,15.0,0.0,15.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.39239051461739
2980.0,0.0,8107.0,2980.0,0.0,2000.0,14.0,0.0,14.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.341498907321
1230.0,1.0,987.0,1060.0,0.0,2011.0,3.0,0.0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,12.84792653170257
2260.0,0.0,7005.0,1130.0,0.0,1947.0,67.0,0.0,26.0,1.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,0.0,13.382201376626112
2200.0,0.0,14925.0,1100.0,0.0,1982.0,32.0,1.0,32.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,12.976180867226248
3030.0,0.0,12590.0,3030.0,1.0,1988.0,26.0,0.0,26.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.864300722133706
1060.0,1.0,1600.0,1060.0,0.0,1979.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.774931300546774
4260.0,0.0,18687.0,4260.0,0.0,1996.0,18.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.815510557964274
998.0,1.0,844.0,798.0,0.0,2007.0,7.0,0.0,7.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,12.676076274775909
2052.0,0.0,3723.0,2052.0,0.0,2014.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.765402678355779
3150.0,0.0,6202.0,3150.0,0.0,2005.0,9.0,0.0,9.0,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.706847933442663
1950.0,0.0,7221.0,1950.0,0.0,2006.0,8.0,0.0,8.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9190224533863
1347.0,1.0,1292.0,1347.0,0.0,2010.0,4.0,0.0,4.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.679196402112153
3860.0,0.0,5474.0,3860.0,0.0,2007.0,7.0,0.0,7.0,3.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.865252649859087
1360.0,1.0,885.0,1360.0,0.0,2008.0,6.0,0.0,6.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.791077667470416
2760.0,1.0,6000.0,2760.0,0.0,2006.0,8.0,0.0,8.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.611537753638338
2420.0,1.0,4670.0,2420.0,0.0,2013.0,1.0,0.0,91.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84792653170257
2450.0,0.0,4332.0,2450.0,0.0,2010.0,4.0,1.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.399995114002609
1280.0,1.0,959.0,1280.0,0.0,2005.0,9.0,0.0,9.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.779873068457553
1550.0,0.0,3569.0,1550.0,0.0,2011.0,3.0,0.0,3.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.464583340681674
550.0,1.0,1279.0,550.0,0.0,2008.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.774223335915433
1520.0,1.0,1588.0,1240.0,0.0,2007.0,7.0,0.0,7.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,12.971540487669746
1670.0,1.0,4005.0,1170.0,0.0,1939.0,75.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,13.038981768465277
2380.0,0.0,9614.0,2380.0,1.0,1991.0,23.0,0.0,23.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.569610019527449
960.0,0.0,9633.0,960.0,0.0,1982.0,32.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.292250341771226
1920.0,1.0,6862.0,1120.0,0.0,1952.0,62.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,12.691580461311874
3680.0,1.0,5854.0,2060.0,0.0,1967.0,47.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,0.0,13.795307850646754
